search_term,extractor_key,channel_id,channel,uploader_url,id,url,title,description,duration,view_count
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,ELI3qGzOTOI,https://www.youtube.com/watch?v=ELI3qGzOTOI,"Los ANUNCIOS de SERGIO MASSA: CONOCÉ las MEDIDAS, una por una",,1205.0,49292
"""sergio massa""",YoutubeSearchURL,UCxDteokWBemJvLI_I0VUGdA,Radio Con Vos 89.9,https://www.youtube.com/@RadioConVos89.9,CDO8Fk7mrV0,https://www.youtube.com/watch?v=CDO8Fk7mrV0,"Sergio Massa: ""Hoy soy más ministro que candidato""",,1388.0,10338
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,4K5UUfrOynU,https://www.youtube.com/watch?v=4K5UUfrOynU,SERGIO MASSA expuso en el CONSEJO de las AMÉRICAS,,1641.0,24711
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,WyBhiYbSBEs,https://www.youtube.com/watch?v=WyBhiYbSBEs,SERGIO MASSA en DURO DE DOMAR | ENTREVISTA COMPLETA,,3024.0,48985
"""sergio massa""",YoutubeSearchURL,UCqmZBc7T8J5TFuRT5uf-j_g,Televisión Pública Noticias,https://www.youtube.com/@TelevisionPublicaNoticias,a0_CFmB57DI,https://www.youtube.com/watch?v=a0_CFmB57DI,Sergio Massa expuso en el Consejo de las Américas,,1682.0,12464
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,AtcDubT3HD4,https://www.youtube.com/watch?v=AtcDubT3HD4,"Sergio Massa:  ""No necesito un cargo para hacer politica""",,1650.0,6830
"""sergio massa""",YoutubeSearchURL,UCI6m1EyjgTYMJke5UMvD9ZA,Ministerio de Economía,https://www.youtube.com/@MinisteriodeEconomiaAR,6FRjcnMqp5Q,https://www.youtube.com/watch?v=6FRjcnMqp5Q,Conferencia de prensa del ministro Sergio Massa,,1406.0,14111
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,WAa-PpXCwms,https://www.youtube.com/watch?v=WAa-PpXCwms,"PPT: SERGIO MASSA, mano a mano con DADY BRIEVA - ENTREVISTA COMPLETA",,2602.0,93934
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,iyrW0-4dIO4,https://www.youtube.com/watch?v=iyrW0-4dIO4,"Sergio Massa en Crónica HD:  ""Yo nunca suelto el timón en el medio de la tormenta""",,4885.0,38183
"""sergio massa""",YoutubeSearchURL,UCR9120YBAqMfntqgRTKmkjQ,A24com,https://www.youtube.com/@A24com,X3yoY0EF4vc,https://www.youtube.com/watch?v=X3yoY0EF4vc,SERGIO MASSA MANO A MANO CON MARIANA CONTARTESSI | Entrevista completa #A24 (25/07/2023),,1596.0,2401
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,hdmLzwsb74g,https://www.youtube.com/watch?v=hdmLzwsb74g,16-08-23 | ENTREVISTA EN A DOS VOCES POR TN | ▶️,,1853.0,58412
"""sergio massa""",YoutubeSearchURL,UCvd-UIc-Rxtubx3uoiYbBGA,El Método Rebord,https://www.youtube.com/@ElMetodoRebord,ka_WK2pC9uA,https://www.youtube.com/watch?v=ka_WK2pC9uA,El Método Rebord #68 - Sergio Massa,,6953.0,377398
"""sergio massa""",YoutubeSearchURL,UCj6PcyLvpnIRT_2W_mwa9Aw,Todo Noticias,https://www.youtube.com/@todonoticias,r_LjH59QgAs,https://www.youtube.com/watch?v=r_LjH59QgAs,"Patricia Bullrich, Javier Milei y Sergio Massa en ""A DOS VOCES"" (Programa completo del 16/08/2023)",,5511.0,629442
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,BwtQbFPaagY,https://www.youtube.com/watch?v=BwtQbFPaagY,"SERGIO MASSA, MANO a MANO con GUSTAVO SYLVESTRE en MINUTO UNO",,3535.0,19156
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,L9EAAwcpKEE,https://www.youtube.com/watch?v=L9EAAwcpKEE,24-07-2023 | DEBATE DE PRECANDIDATOS PRESIDENCIALES EN LA EXPORURAL 2023 | ▶️ DISCURSO COMPLETO,,2195.0,11469
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,KuGv_fDdKs4,https://www.youtube.com/watch?v=KuGv_fDdKs4,SERGIO MASSA habló en EXCLUSIVA en ARGENZUELA,,3128.0,13872
"""sergio massa""",YoutubeSearchURL,UCFgk2Q2mVO1BklRQhSv6p0w,C5N,https://www.youtube.com/@c5n,QdV9mlT6qO8,https://www.youtube.com/watch?v=QdV9mlT6qO8,"SERGIO MASSA visitó el ciclo ""CANDIDATOS"" en MINUTO UNO",,1489.0,8804
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,BKOypJgLx0o,https://www.youtube.com/watch?v=BKOypJgLx0o,24-08-2023 | CONSEJO DE LAS AMÉRICAS | ▶️ DISCURSO COMPLETO,,2853.0,3095
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,Pdh5vEa0J2w,https://www.youtube.com/watch?v=Pdh5vEa0J2w,"Sergio Massa habló en el Consejo de las Américas: ""Tenemos que discutir qué modelo de país queremos""",,1653.0,2175
"""sergio massa""",YoutubeSearchURL,UCYvINPByAdCcpA0sWrF3I_w,Radio Mitre,https://www.youtube.com/@Radiomitre,ruaCGrCYtQU,https://www.youtube.com/watch?v=ruaCGrCYtQU,Sergio Massa: “El problema de la inflación es estructural y nadie pareciera querer discutirlo”,,3659.0,20794
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,Sa1KUpN2_NM,https://www.youtube.com/watch?v=Sa1KUpN2_NM,"Chat de Sergio Massa a su equipo de economía, a horas del cierre de listas",,1403.0,9901
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,Uip6fB6GPOA,https://www.youtube.com/watch?v=Uip6fB6GPOA,27-06-23 | CONVENCIÓN ANUAL 2023 DE CAMARCO  | ▶️ DISCURSO,,2330.0,5104
"""sergio massa""",YoutubeSearchURL,UCs231K71Bnu5295_x0MB5Pg,Televisión Pública,https://www.youtube.com/@TVPublicaArgentina,kxAZSgNtYKk,https://www.youtube.com/watch?v=kxAZSgNtYKk,La candidatura de Sergio Massa: Amado Boudou - Desiguales,,5134.0,10867
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,9Y39FlePXck,https://www.youtube.com/watch?v=9Y39FlePXck,31-08-2023 | ENTREVISTA EN CANAL 9 DEL LITORAL | ▶️,,2143.0,8493
"""sergio massa""",YoutubeSearchURL,UCQY_JETANx9mbvkXxS-TeFg,Americas Society/Council of the Americas,https://www.youtube.com/@ASCOAonline,ZNInA2oHfME,https://www.youtube.com/watch?v=ZNInA2oHfME,Sergio Massa en #CouncilARG 2023: Argentina—Perspectivas Económicas y Políticas,,4928.0,17136
"""sergio massa""",YoutubeSearchURL,UC1bBjOZieJWHbsFA0LwjjJA,IP Noticias,https://www.youtube.com/@IPNoticiasEnVivo,72Esaf2fqjU,https://www.youtube.com/watch?v=72Esaf2fqjU,"SERGIO MASSA con AGUSTÍN ROSSI: ""Quiero ser el PRESIDENTE de los TRABAJADORES""",,1567.0,857
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,tbKTdbsjHM4,https://www.youtube.com/watch?v=tbKTdbsjHM4,06-08-2023 | ENTREVISTA EN COMUNIDAD DE NEGOCIOS POR LN+ | ▶️,LA SEQUÍA GENERÓ UN DATO OBJETIVO ...,1985.0,4624
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,avipr-6b4No,https://www.youtube.com/watch?v=avipr-6b4No,26-07-2023 | ENTREVISTA EN CANAL 26 | ▶️,,1637.0,2176
"""sergio massa""",YoutubeSearchURL,UCJNDedOnljCssaiRZqg8-Dg,Página12,https://www.youtube.com/@pagina12,TIbYu4XuKrc,https://www.youtube.com/watch?v=TIbYu4XuKrc,🔴 EN VIVO | Cristina Kirchner junto a Sergio Massa encabezan un acto en Aeroparque,,2624.0,66528
"""sergio massa""",YoutubeSearchURL,UCckWkzE1dVhYCtAVrs3sC0g,WoodrowWilsonCenter,https://www.youtube.com/@WoodrowWilsonCenter,nELmVS2-Itg,https://www.youtube.com/watch?v=nELmVS2-Itg,The Future of Argentina: A Conversation with Sergio Massa,,3363.0,2889
"""sergio massa""",YoutubeSearchURL,UCluV_ArZV6NOdQIWiXTJx3g,La Voz,https://www.youtube.com/@lavozcomar,4dTSHqOW4iM,https://www.youtube.com/watch?v=4dTSHqOW4iM,Sergio Massa: No veo los peronistas cordobeses votando a Bullrich,,2168.0,4367
"""sergio massa""",YoutubeSearchURL,UCGcERTpPSOt9PuNf0JVe50w,Diario Río Negro,https://www.youtube.com/@DiarioRioNegro,jv3_cASFatM,https://www.youtube.com/watch?v=jv3_cASFatM,EN VIVO: habla Sergio Massa tras las PASO 2023,,2298.0,2722
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,ApuDymPbXmY,https://www.youtube.com/watch?v=ApuDymPbXmY,VISITA AL PARQUE INDUSTRIAL Y TECNOLÓGICO EN FLORENCIO VARELA,,3011.0,1420
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,i40dYUa_NWs,https://www.youtube.com/watch?v=i40dYUa_NWs,26-07-2023 | ENTREVISTA EN CANAL 7 DE MENDOZA | ▶️,Inicio ...,1987.0,2634
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,u9yTF7qygs0,https://www.youtube.com/watch?v=u9yTF7qygs0,"Mario Negri: ""Sergio Massa puso en jaque a Cristina""",,1219.0,19381
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,Gx1ovkvdpV8,https://www.youtube.com/watch?v=Gx1ovkvdpV8,25-07-2023 | ENTREVISTA EN CRÓNICA TV | ▶️,,2322.0,2730
"""sergio massa""",YoutubeSearchURL,UC5wAqJ9NF0fpGH9dVf3h6HA,El Destape,https://www.youtube.com/@ElDestapeTV,8CMDSAaElyw,https://www.youtube.com/watch?v=8CMDSAaElyw,La historia no publicitaria de Sergio Massa | Diego Genoud con Mati Colombatti,,1531.0,40126
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,kTEE0caeeBs,https://www.youtube.com/watch?v=kTEE0caeeBs,03-08-2023 ENCUENTRO CON EMPRESARIOS PYME ▶ DISCURSO COMPLETO,,2280.0,5778
"""sergio massa""",YoutubeSearchURL,UC5wAqJ9NF0fpGH9dVf3h6HA,El Destape,https://www.youtube.com/@ElDestapeTV,zdtdd-Pbdso,https://www.youtube.com/watch?v=zdtdd-Pbdso,"Artemio López: ""Sergio Massa está muy competitivo a nivel nacional""",,1262.0,11773
"""sergio massa""",YoutubeSearchURL,UCYvINPByAdCcpA0sWrF3I_w,Radio Mitre,https://www.youtube.com/@Radiomitre,8Py79M8vLt4,https://www.youtube.com/watch?v=8Py79M8vLt4,"Santiago Cafiero cruzó al presidente de Paraguay: ""Sergio Massa no merece una descalificación”",,1207.0,4195
"""sergio massa""",YoutubeSearchURL,UCqmZBc7T8J5TFuRT5uf-j_g,Televisión Pública Noticias,https://www.youtube.com/@TelevisionPublicaNoticias,ALFtcPSZg8Q,https://www.youtube.com/watch?v=ALFtcPSZg8Q,"Sergio Massa en Lomas de Zamora: ""Quiero agradecerle a Wado, uno de los arquitectos de esta unidad""",,1598.0,4051
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,UrGVFOuB6KE,https://www.youtube.com/watch?v=UrGVFOuB6KE,Sergio Massa busca subir el sueldo y contener el aumento del dólar,,4123.0,3916
"""sergio massa""",YoutubeSearchURL,UC_lEiu6917IJz03TnntWUaQ,CNN en Español,https://www.youtube.com/@cnnee,jbb7GFCz_kg,https://www.youtube.com/watch?v=jbb7GFCz_kg,"Si Bullrich le gana a Larreta, el próximo presidente es Massa, afirma Jorge Asís",,1611.0,74300
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,oC9eCzKXj1U,https://www.youtube.com/watch?v=oC9eCzKXj1U,"Cristina y Sergio Massa, juntos en un acto: ""Tenemos que defender Aerolíneas Argentinas""",,1235.0,2381
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,bxLcEBQTAl4,https://www.youtube.com/watch?v=bxLcEBQTAl4,09-05-2023 | AMCHAM SUMMIT 2023 |  DISCURSO,,1829.0,616
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,B8_Ja7g1r_Q,https://www.youtube.com/watch?v=B8_Ja7g1r_Q,03-08-2023 | ENTREVISTA EN CADENA 3 ARGENTINA DE CÓRDOBA | ▶️,,2437.0,11807
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,Y5ByUgQfUIg,https://www.youtube.com/watch?v=Y5ByUgQfUIg,28-07-2023 | ENCUENTRO CON EL GOBERNADOR UÑAC  | ▶️,,2676.0,1143
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,ANRYSiVRaqs,https://www.youtube.com/watch?v=ANRYSiVRaqs,18-02-23 | MASSA: OPORTUNIDADES PARA LA ARGENTINA | ▶ ENTREVISTA,,2872.0,11914
"""sergio massa""",YoutubeSearchURL,UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,https://www.youtube.com/@FrancoPisso,4vf5Jmh-CFg,https://www.youtube.com/watch?v=4vf5Jmh-CFg,EL CAMBIO SECRETO DE MASSA,,1530.0,122918
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,J5H_m8-Znd4,https://www.youtube.com/watch?v=J5H_m8-Znd4,25-03-23 | EN SÁBADO TEMPRANÍSIMO POR RADIO MITRE | ▶ ENTREVISTA,,2447.0,1799
"""sergio massa""",YoutubeSearchURL,UCj6PcyLvpnIRT_2W_mwa9Aw,Todo Noticias,https://www.youtube.com/@todonoticias,v9CbVCPVJak,https://www.youtube.com/watch?v=v9CbVCPVJak,Sergio Massa en A DOS VOCES (Programa completo del 09/11/2022),,3431.0,38995
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,3iWY5EFbQcE,https://www.youtube.com/watch?v=3iWY5EFbQcE,31-08-2023 | ENTREVISTA EN CANAL 11 DE ENTRE RÍOS | ▶️,,2175.0,1683
"""sergio massa""",YoutubeSearchURL,UCJNDedOnljCssaiRZqg8-Dg,Página12,https://www.youtube.com/@pagina12,phGc1pv-dJY,https://www.youtube.com/watch?v=phGc1pv-dJY,🔴EN VIVO | Cristina Kirchner y Sergio Massa participan de la presentación del nuevo simulador de AA,,2696.0,30123
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,UqnhhHlpadk,https://www.youtube.com/watch?v=UqnhhHlpadk,"Sergio Massa criticó a los economistas de la oposición: ""Le pidieron al FMI que no nos den nada""",,1343.0,6507
"""sergio massa""",YoutubeSearchURL,UCYvINPByAdCcpA0sWrF3I_w,Radio Mitre,https://www.youtube.com/@Radiomitre,mT8v8ZdkLgw,https://www.youtube.com/watch?v=mT8v8ZdkLgw,Sergio Massa: “Entiendo que el fallo judicial pretende dejar a Cristina Kirchner fuera de la cancha”,,2548.0,4788
"""sergio massa""",YoutubeSearchURL,UC1bBjOZieJWHbsFA0LwjjJA,IP Noticias,https://www.youtube.com/@IPNoticiasEnVivo,4CAa69V-UHE,https://www.youtube.com/watch?v=4CAa69V-UHE,"⁣""SERGIO MASSA no es ALBERTO FERNÁNDEZ"": SERGIO BERNI sostuvo que ""NO hay que votar "" a GRABOIS""",,3314.0,1927
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,E6YSL3DlrKg,https://www.youtube.com/watch?v=E6YSL3DlrKg,EN VIVO| Cristina Kirchner estará junto a Sergio Massa luego del cierre de listas,,5427.0,13866
"""sergio massa""",YoutubeSearchURL,UCI6m1EyjgTYMJke5UMvD9ZA,Ministerio de Economía,https://www.youtube.com/@MinisteriodeEconomiaAR,RS-p234DRzM,https://www.youtube.com/watch?v=RS-p234DRzM,Reversión del Gasoducto Norte,,2155.0,7213
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,fMumH_Yhugk,https://www.youtube.com/watch?v=fMumH_Yhugk,8-8-2023 | ENCUENTRO CON TRABAJADORES DE LA CGT,,1840.0,6280
"""sergio massa""",YoutubeSearchURL,UCXOIosipLXV0p_35MjTu0Aw,Casa Rosada - República Argentina,https://www.youtube.com/@casarosada,fZfTeBodS4U,https://www.youtube.com/watch?v=fZfTeBodS4U,"Anuncio de medidas del ministro de Economía, Sergio Massa.",,2036.0,89113
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,Ybl9CkhbrNw,https://www.youtube.com/watch?v=Ybl9CkhbrNw,Las nuevas medidas de Massa que buscan acelerar un nuevo acuerdo con el FMI,,4351.0,21282
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,xotB8KKHsJQ,https://www.youtube.com/watch?v=xotB8KKHsJQ,Economía en crisis: Massa anunció otro aumento en las tasas de interés,,1342.0,40124
"""sergio massa""",YoutubeSearchURL,UCT7KFGv6s2a-rh2Jq8ZdM1g,Crónica TV,https://www.youtube.com/@cronicatv,0rORnwbYY80,https://www.youtube.com/watch?v=0rORnwbYY80,"Sergio Massa en Crónica HD: ""Nosotros avanzamos, la oposición retrocede""",,2341.0,2335
"""sergio massa""",YoutubeSearchURL,UCI6m1EyjgTYMJke5UMvD9ZA,Ministerio de Economía,https://www.youtube.com/@MinisteriodeEconomiaAR,78kBUsWIgS0,https://www.youtube.com/watch?v=78kBUsWIgS0,Presentación de la nueva UIF y del Sistema de Alerta Automotor,,2031.0,2403
"""sergio massa""",YoutubeSearchURL,UCJNDedOnljCssaiRZqg8-Dg,Página12,https://www.youtube.com/@pagina12,a6E_LDj6Kpw,https://www.youtube.com/watch?v=a6E_LDj6Kpw,"🔴EN VIVO| Alberto Fernández, Cristina Kirchner y Sergio Massa inauguran el Gasoducto Néstor Kirchner",,4775.0,47126
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,ZFlFGfkqYuI,https://www.youtube.com/watch?v=ZFlFGfkqYuI,"Maximiliano Ferraro: ""Sergio Massa es el fracaso del gobierno kirchnerista""",,1623.0,15470
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,V-mfGWhO0fE,https://www.youtube.com/watch?v=V-mfGWhO0fE,01-08-2023 | ENCUENTRO CON DIRIGENTES EN LA SEDE DEL PJ DE SAN LUIS | ▶️,,1776.0,1480
"""sergio massa""",YoutubeSearchURL,UCI6m1EyjgTYMJke5UMvD9ZA,Ministerio de Economía,https://www.youtube.com/@MinisteriodeEconomiaAR,K2sDeNPUxVY,https://www.youtube.com/watch?v=K2sDeNPUxVY,Alivio Fiscal: Mejoras en las escalas para monotributo,,1980.0,3056
"""sergio massa""",YoutubeSearchURL,UCqmZBc7T8J5TFuRT5uf-j_g,Televisión Pública Noticias,https://www.youtube.com/@TelevisionPublicaNoticias,oQS6_8-vv50,https://www.youtube.com/watch?v=oQS6_8-vv50,"Sergio Massa, después de las nuevas medidas económicas, se reunió con Lula en Brasil",,1569.0,6974
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,57jqAwplvB8,https://www.youtube.com/watch?v=57jqAwplvB8,19-07-2023 | ACTO EN LA SEDE DE LA CGT JUNTO A LOS TRABAJADORES Y TRABAJADORAS | ▶️ ACTO COMPLETO,,1753.0,895
"""sergio massa""",YoutubeSearchURL,UCWSfXECGo1qK_H7SXRaUSMg,GELATINA,https://www.youtube.com/@SomosGelatina,G-vF01nr7xE,https://www.youtube.com/watch?v=G-vF01nr7xE,LAS ELECCIONES 2023 Y EL FUTURO DE SERGIO MASSA | DIEGO GENOUD EN ELIJO CREER,,1233.0,7118
"""sergio massa""",YoutubeSearchURL,UCvsU0EGXN7Su7MfNqcTGNHg,Infobae,https://www.youtube.com/@Infobae,rLmqiG9RrAU,https://www.youtube.com/watch?v=rLmqiG9RrAU,Entrevista a Sergio Massa,,2575.0,10459
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,tIfm3hPkNOc,https://www.youtube.com/watch?v=tIfm3hPkNOc,"Sergio Massa: ""Este año, el Tesoro no le transfirió a Aerolíneas""",,1396.0,7328
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,PzM42ubFJrw,https://www.youtube.com/watch?v=PzM42ubFJrw,07-08-2023 | ENCUENTRO CON TRABAJADORES DE LA CTA | ▶️,,4100.0,3123
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,vzEmlyuNXko,https://www.youtube.com/watch?v=vzEmlyuNXko,"“Si Bullrich le gana a Larreta, el próximo presidente es Massa”, y otras frases de Jorge Asís",,1404.0,74750
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,t1r_4JVN1hs,https://www.youtube.com/watch?v=t1r_4JVN1hs,Sergio Massa anunció nuevos créditos para jubilados. El análisis de Jorge Liotti y Salvador Vitelli.,,1312.0,7643
"""sergio massa""",YoutubeSearchURL,UCw0y9zO1RXI6uEzoKbbnxTQ,AtlanticCouncil,https://www.youtube.com/@AtlanticCouncilUS,Z81Ma2HrvOI,https://www.youtube.com/watch?v=Z81Ma2HrvOI,Argentina’s economic outlook in 2023: A conversation with Minister of Economy Sergio Massa,,1821.0,957
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,LsPkgwT737Q,https://www.youtube.com/watch?v=LsPkgwT737Q,27-07-2023- ENCUENTRO CON TRABAJADORES EN LA EMPRESA DE INNOVACIÓN  ADOX- DISCURSO COMPLETO,,1690.0,660
"""sergio massa""",YoutubeSearchURL,UC8jZB1wfX7ku_QqNJ_s3KhQ,ANSES,https://www.youtube.com/@ansesgob,jMu4Aql1e1E,https://www.youtube.com/watch?v=jMu4Aql1e1E,ANUNCIO DE NUEVOS BENEFICIOS PARA JUBILADOS Y PENSIONADOS,,1835.0,14498
"""sergio massa""",YoutubeSearchURL,UCba3hpU7EFBSk817y9qZkiA,LA NACION,https://www.youtube.com/@lanacion,N_YYemS9SM8,https://www.youtube.com/watch?v=N_YYemS9SM8,Sergio Massa lanza su candidatura a presidente — Discurso completo,,1335.0,11146
"""sergio massa""",YoutubeSearchURL,UCMdE59YbYbSqkiZT_DPM4Dg,Pais De Boludos,https://www.youtube.com/@PaisDeBoludos,bGGp-NJ-SsQ,https://www.youtube.com/watch?v=bGGp-NJ-SsQ,PAÍS DE BOLUDOS | SERGIO MASSA - AGUSTÍN ROSSI | ESPECIAL CIERRE DE LISTAS | SER O NO SERGIO | PDB,,1722.0,88493
"""sergio massa""",YoutubeSearchURL,UCYvINPByAdCcpA0sWrF3I_w,Radio Mitre,https://www.youtube.com/@Radiomitre,UY79NaHuAyM,https://www.youtube.com/watch?v=UY79NaHuAyM,El dato de Lanata sobre la estrategia de Massa: “Ahora subimos al ring y nos soltaron las manos”,,1263.0,41984
"""sergio massa""",YoutubeSearchURL,UCVimQoXNCZuEnZRVAbuYMiw,Diario Público,https://www.youtube.com/@publico_es,1EpFeEdPYVM,https://www.youtube.com/watch?v=1EpFeEdPYVM,Sergio Massa ¿al rescate de la economía de Argentina?,,1791.0,20278
"""sergio massa""",YoutubeSearchURL,UCqmZBc7T8J5TFuRT5uf-j_g,Televisión Pública Noticias,https://www.youtube.com/@TelevisionPublicaNoticias,ShwI8Enh74U,https://www.youtube.com/watch?v=ShwI8Enh74U,"Alberto Fernández, en la convención de la Cámara Argentina de la Construcción",,1807.0,2458
"""sergio massa""",YoutubeSearchURL,UCNnqhFK4veu-xZZM7TygD-Q,Yo Argentino,https://www.youtube.com/@yoargentino2001,pKmHDWSnmt4,https://www.youtube.com/watch?v=pKmHDWSnmt4,Jorge Lanata Con Sergio Massa,,3680.0,3223
"""sergio massa""",YoutubeSearchURL,UCkB6om7y9_NYqpnqAG9Ez7Q,Sergio Massa,https://www.youtube.com/@SergioMassa,N5LxoVjU8JQ,https://www.youtube.com/watch?v=N5LxoVjU8JQ,1-08-2023 | ENCUENTRO CON EMPRESARIO Y PRODUCTORES REGIONALES EN MENDOZA,,1581.0,977
"""sergio massa""",YoutubeSearchURL,UCylEkfmdiD39I-ID-jE1OrQ,CLASBerkeley,https://www.youtube.com/@CLASBerkeley,xIpPPgOPWFU,https://www.youtube.com/watch?v=xIpPPgOPWFU,"Sergio Massa - ""On Argentina""",,4820.0,295
"""sergio massa""",YoutubeSearchURL,UCI6m1EyjgTYMJke5UMvD9ZA,Ministerio de Economía,https://www.youtube.com/@MinisteriodeEconomiaAR,QVD2nurWGvg,https://www.youtube.com/watch?v=QVD2nurWGvg,Promoción de Inversiones en la Industria Automotriz,,2335.0,5318
