channel_id,channel,uploader_url,id,url,title,duration,view_count,candidate_name,quality
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,ADop2FylLmI,https://www.youtube.com/watch?v=ADop2FylLmI,Javier Milei y su vice la rompen en A Dos Voces- 17/05/23,2259.0,207399.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,RaCMyApexqM,https://www.youtube.com/watch?v=RaCMyApexqM,CONFIRMADO: Victoria Villarruel será la vicepresidente de Javier Milei- 15/05/23,940.0,77113.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,IfkhiZJKBzw,https://www.youtube.com/watch?v=IfkhiZJKBzw,"""Milei es un orgasmo intelectual"" Javier Milei con su profesor Alberto Benegas Lynch- 14/05/23",1629.0,26318.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,lLJ7rlIphNM,https://www.youtube.com/watch?v=lLJ7rlIphNM,Javier Milei y Agustín Laje con Viviana Canosa- 02/05/23,1159.0,37861.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,zHrGh5DuKi8,https://www.youtube.com/watch?v=zHrGh5DuKi8,"""Amo achicar el Estado"" Magistral clase de Javier Milei en TN- 02/05/23",2616.0,258861.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,xwiTlcOjQx8,https://www.youtube.com/watch?v=xwiTlcOjQx8,"Javier Milei la rompe toda en A Dos Bolches, TN- 26/04/23",1634.0,175314.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,_uJA5noCKng,https://www.youtube.com/watch?v=_uJA5noCKng,"Dólar a $500 ""Tenemos monos gobernando"" Magistral Milei en A24- 25/04/23",3444.0,205617.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,cHr86hD5z24,https://www.youtube.com/watch?v=cHr86hD5z24,Imperdible Javier Milei con Baby Etchecopar- 24/04/23,2475.0,82030.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,mZRr-Bes9ug,https://www.youtube.com/watch?v=mZRr-Bes9ug,La paciencia de Milei se pone a prueba con Majul en LN+- 23/04/23,3266.0,43122.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,gzC4AE1KpUE,https://www.youtube.com/watch?v=gzC4AE1KpUE,"""Me van a pedir de rodillas que dolarice"" Imperdible Milei con Jorge Lanata- 21/04/23",4029.0,148927.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,t_NpcZqh1-U,https://www.youtube.com/watch?v=t_NpcZqh1-U,Imperdible Javier Milei con el pelado liberal de A24- 19/04/23,2414.0,56720.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,cdMsrhdUb-w,https://www.youtube.com/watch?v=cdMsrhdUb-w,Imperdible Javier Milei con Eduardo Feinmann- 12/04/23,2131.0,51100.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,q6xS_LYgTa8,https://www.youtube.com/watch?v=q6xS_LYgTa8,"""En mi presidencia voy a eliminar la pauta oficial a periodistas"" Javier Milei en TN- 11/04/23",1998.0,57529.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,TtrN1Y2YCDE,https://www.youtube.com/watch?v=TtrN1Y2YCDE,Arrasa Milei en encuesta callejera- 27/03/23,1647.0,459552.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,C4MjK2Gyr4M,https://www.youtube.com/watch?v=C4MjK2Gyr4M,"""En mi gobierno los piqueteros van presos"" Javier Milei con Chiche Gelblung- 16/03/23",3301.0,43183.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,EzUY4X4g6aI,https://www.youtube.com/watch?v=EzUY4X4g6aI,"""Vos defendés chorros"" Milei se cruza con periodista de TN- 15/03/23",1593.0,63034.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,0FGwVhADavM,https://www.youtube.com/watch?v=0FGwVhADavM,"102% de Inflación ""Estamos en el colapso final"" Javier Milei con Viviana Canosa- 14/03/23",1029.0,43007.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,XGcmYS5aXqM,https://www.youtube.com/watch?v=XGcmYS5aXqM,"""Estamos en la explosión final de la decadencia argentina de 100 años"" Milei en A dos Voces-08/03/23",1122.0,63620.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,5XiB6e-mA3o,https://www.youtube.com/watch?v=5XiB6e-mA3o,"""El narcotráfico está vinculado con la izquierda"" Imperdible Milei con el pelado liberal- 03/03/23",3474.0,391567.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,eNloueT4CPo,https://www.youtube.com/watch?v=eNloueT4CPo,"""Los periodistas ensobrados también son casta"" Javier Milei con Viviana Canosa- 27/02/23",1130.0,25079.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,mnXOPAuxMUE,https://www.youtube.com/watch?v=mnXOPAuxMUE,"""En 6 meses dolarizo la economía"" Magistral clase de economía de Javier Milei- 20/02/23",6994.0,221414.0,milei,high
